country,region,city,customer_segment,customer_age_group,previous_device_os,customer_id
Denmark,Europe,Roskilde,Business,18–24,iOS 16,2026
Denmark,Europe,Roskilde,Business,55+,Unknown,2027
Denmark,Europe,Roskilde,Education,55+,Unknown,2028
Denmark,Europe,Roskilde,Business,25–34,Unknown,2029
Denmark,Europe,Roskilde,Business,18–24,New User,2030
Denmark,Europe,Roskilde,Education,45–54,Unknown,2031
Denmark,Europe,Roskilde,Government,18–24,Unknown,2032
Denmark,Europe,Roskilde,Individual,18–24,iOS 15,2033
Denmark,Europe,Roskilde,Individual,55+,Unknown,2034
Denmark,Europe,Vejle,Business,35–44,Unknown,2035
Denmark,Europe,Vejle,Education,55+,Unknown,2036
Denmark,Europe,Vejle,Business,45–54,iOS 16,2037
Denmark,Europe,Vejle,Business,18–24,Unknown,2038
Denmark,Europe,Vejle,Government,45–54,iOS 15,2039
Denmark,Europe,Vejle,Business,55+,Android,2040
Denmark,Europe,Vejle,Government,25–34,Unknown,2041
Denmark,Europe,Vejle,Government,55+,Other,2042
Denmark,Europe,Vejle,Business,55+,Unknown,2043
Denmark,Europe,Vejle,Education,25–34,iOS 17,2044
Denmark,Europe,Vejle,Individual,55+,Unknown,2045
Denmark,Europe,Vejle,Government,35–44,Unknown,2046
Denmark,Europe,Vejle,Education,25–34,iOS 15,2047
Denmark,Europe,Vejle,Education,45–54,Unknown,2048
Denmark,Europe,Vejle,Business,45–54,Unknown,2049
Denmark,Europe,Vejle,Individual,18–24,Unknown,2050
Denmark,Europe,Vejle,Government,18–24,Unknown,2051
Denmark,Europe,Vejle,Government,45–54,New User,2052
Egypt,Africa,Alexandria,Education,45–54,Unknown,2053
Egypt,Africa,Alexandria,Government,55+,Unknown,2054
Egypt,Africa,Alexandria,Government,18–24,Unknown,2055
Egypt,Africa,Alexandria,Education,18–24,iOS 15,2056
Egypt,Africa,Alexandria,Individual,45–54,Android,2057
Egypt,Africa,Alexandria,Government,25–34,Other,2058
Egypt,Africa,Alexandria,Education,55+,iOS 16,2059
Egypt,Africa,Alexandria,Individual,25–34,Android,2060
Egypt,Africa,Alexandria,Individual,35–44,Unknown,2061
Egypt,Africa,Alexandria,Education,55+,Unknown,2062
Egypt,Africa,Alexandria,Individual,45–54,iOS 17,2063
Egypt,Africa,Alexandria,Government,35–44,iOS 16,2064
Egypt,Africa,Alexandria,Education,35–44,Unknown,2065
Egypt,Africa,Alexandria,Education,25–34,Unknown,2066
Egypt,Africa,Alexandria,Business,45–54,Unknown,2067
Egypt,Africa,Asyut,Government,55+,Unknown,2068
Egypt,Africa,Asyut,Education,45–54,New User,2069
Egypt,Africa,Asyut,Individual,45–54,Unknown,2070
Egypt,Africa,Asyut,Education,55+,Unknown,2071
Egypt,Africa,Asyut,Individual,35–44,Unknown,2072
Egypt,Africa,Asyut,Education,18–24,Unknown,2073
Egypt,Africa,Asyut,Individual,55+,Unknown,2074
Egypt,Africa,Asyut,Individual,25–34,iOS 15,2075
Egypt,Africa,Asyut,Individual,55+,Android,2076
Egypt,Africa,Asyut,Education,35–44,Unknown,2077
Egypt,Africa,Asyut,Individual,18–24,iOS 16,2078
Egypt,Africa,Asyut,Individual,25–34,New User,2079
Egypt,Africa,Asyut,Business,55+,Unknown,2080
Egypt,Africa,Asyut,Business,25–34,Unknown,2081
Egypt,Africa,Asyut,Individual,18–24,Unknown,2082
Egypt,Africa,Asyut,Business,55+,iOS 16,2083
Egypt,Africa,Asyut,Business,35–44,Unknown,2084
Egypt,Africa,Asyut,Government,35–44,Android,2085
Egypt,Africa,Asyut,Education,25–34,Unknown,2086
Egypt,Africa,Asyut,Government,35–44,Unknown,2087
Egypt,Africa,Asyut,Individual,35–44,Other,2088
Egypt,Africa,Asyut,Business,35–44,iOS 15,2089
Egypt,Africa,Cairo,Individual,18–24,Unknown,2090
Egypt,Africa,Cairo,Individual,35–44,Unknown,2091
Egypt,Africa,Cairo,Education,55+,Unknown,2092
Egypt,Africa,Cairo,Government,45–54,Unknown,2093
Egypt,Africa,Cairo,Business,55+,Unknown,2094
Egypt,Africa,Cairo,Education,45–54,Unknown,2095
Egypt,Africa,Cairo,Individual,45–54,iOS 17,2096
Egypt,Africa,Cairo,Business,35–44,Unknown,2097
Egypt,Africa,Cairo,Government,18–24,Unknown,2098
Egypt,Africa,Cairo,Government,45–54,iOS 15,2099
Egypt,Africa,Cairo,Government,18–24,Android,2100
Egypt,Africa,Cairo,Government,25–34,Unknown,2101
Egypt,Africa,Cairo,Education,25–34,Unknown,2102
Egypt,Africa,Cairo,Government,55+,Unknown,2103
Egypt,Africa,Cairo,Education,55+,iOS 16,2104
Egypt,Africa,Cairo,Education,25–34,Other,2105
Egypt,Africa,Cairo,Education,18–24,Unknown,2106
Egypt,Africa,Cairo,Education,35–44,Unknown,2107
Egypt,Africa,Giza,Education,55+,Unknown,2108
Egypt,Africa,Giza,Business,55+,Unknown,2109
Egypt,Africa,Giza,Education,25–34,Unknown,2110
Egypt,Africa,Giza,Education,35–44,Android,2111
Egypt,Africa,Giza,Individual,18–24,iOS 16,2112
Egypt,Africa,Giza,Education,35–44,Unknown,2113
Egypt,Africa,Giza,Individual,35–44,iOS 16,2114
Egypt,Africa,Giza,Education,18–24,Unknown,2115
Egypt,Africa,Giza,Individual,18–24,Unknown,2116
Egypt,Africa,Giza,Education,25–34,Other,2117
Egypt,Africa,Giza,Business,35–44,Unknown,2118
Egypt,Africa,Giza,Education,18–24,New User,2119
Egypt,Africa,Giza,Government,18–24,Android,2120
Egypt,Africa,Giza,Individual,45–54,Unknown,2121
Egypt,Africa,Giza,Individual,55+,Unknown,2122
Egypt,Africa,Giza,Government,18–24,Unknown,2123
Egypt,Africa,Giza,Government,35–44,Unknown,2124
Egypt,Africa,Giza,Education,45–54,Unknown,2125
Egypt,Africa,Giza,Business,35–44,iOS 17,2126
Egypt,Africa,Giza,Business,55+,iOS 15,2127
Egypt,Africa,Giza,Government,55+,Other,2128
Egypt,Africa,Giza,Government,55+,Unknown,2129
Egypt,Africa,Giza,Individual,35–44,Unknown,2130
Egypt,Africa,Giza,Business,25–34,Unknown,2131
Egypt,Africa,Giza,Government,45–54,Unknown,2132
Egypt,Africa,Luxor,Education,25–34,Unknown,2133
Egypt,Africa,Luxor,Individual,55+,iOS 15,2134
Egypt,Africa,Luxor,Government,45–54,Other,2135
Egypt,Africa,Luxor,Education,35–44,iOS 16,2136
Egypt,Africa,Luxor,Business,18–24,Unknown,2137
Egypt,Africa,Luxor,Education,18–24,iOS 15,2138
Egypt,Africa,Luxor,Individual,45–54,Unknown,2139
Egypt,Africa,Luxor,Business,18–24,iOS 16,2140
Egypt,Africa,Luxor,Education,18–24,Other,2141
Egypt,Africa,Luxor,Education,18–24,Unknown,2142
Egypt,Africa,Luxor,Education,55+,Unknown,2143
Egypt,Africa,Luxor,Business,55+,Unknown,2144
Egypt,Africa,Luxor,Government,25–34,Unknown,2145
Egypt,Africa,Luxor,Government,45–54,Unknown,2146
Egypt,Africa,Mansoura,Individual,18–24,Unknown,2147
Egypt,Africa,Mansoura,Education,55+,Unknown,2148
Egypt,Africa,Mansoura,Business,35–44,Unknown,2149
Egypt,Africa,Mansoura,Education,18–24,Unknown,2150
Egypt,Africa,Mansoura,Education,25–34,Unknown,2151
Egypt,Africa,Mansoura,Business,55+,Android,2152
Egypt,Africa,Mansoura,Individual,35–44,iOS 17,2153
Egypt,Africa,Mansoura,Government,55+,Unknown,2154
Egypt,Africa,Mansoura,Government,25–34,Unknown,2155
Egypt,Africa,Mansoura,Business,18–24,iOS 17,2156
Egypt,Africa,Mansoura,Government,25–34,New User,2157
Egypt,Africa,Mansoura,Individual,55+,Unknown,2158
Egypt,Africa,Mansoura,Individual,45–54,Unknown,2159
Egypt,Africa,Mansoura,Government,35–44,Unknown,2160
Egypt,Africa,Mansoura,Education,45–54,Android,2161
Egypt,Africa,Mansoura,Business,55+,Unknown,2162
Egypt,Africa,Mansoura,Individual,35–44,Unknown,2163
Egypt,Africa,Mansoura,Individual,25–34,Unknown,2164
Egypt,Africa,Mansoura,Government,45–54,New User,2165
Egypt,Africa,Mansoura,Government,45–54,Unknown,2166
Egypt,Africa,Mansoura,Business,18–24,Unknown,2167
Egypt,Africa,Mansoura,Government,35–44,iOS 17,2168
Egypt,Africa,Port Said,Government,35–44,New User,2169
Egypt,Africa,Port Said,Government,25–34,Unknown,2170
Egypt,Africa,Port Said,Business,45–54,Unknown,2171
Egypt,Africa,Port Said,Education,55+,Unknown,2172
Egypt,Africa,Port Said,Education,18–24,Unknown,2173
Egypt,Africa,Port Said,Business,18–24,Unknown,2174
Egypt,Africa,Port Said,Individual,55+,Unknown,2175
Egypt,Africa,Port Said,Government,35–44,iOS 16,2176
Egypt,Africa,Port Said,Business,25–34,Unknown,2177
Egypt,Africa,Port Said,Business,55+,iOS 16,2178
Egypt,Africa,Port Said,Individual,55+,iOS 17,2179
Egypt,Africa,Port Said,Education,45–54,Unknown,2180
Egypt,Africa,Port Said,Government,18–24,New User,2181
Egypt,Africa,Port Said,Government,45–54,Unknown,2182
Egypt,Africa,Port Said,Business,25–34,New User,2183
Egypt,Africa,Port Said,Individual,45–54,iOS 15,2184
Egypt,Africa,Port Said,Individual,35–44,Unknown,2185
Egypt,Africa,Port Said,Education,35–44,Unknown,2186
Egypt,Africa,Port Said,Government,55+,Unknown,2187
Egypt,Africa,Port Said,Government,18–24,Unknown,2188
Egypt,Africa,Shubra El Kheima,Business,25–34,Unknown,2189
Egypt,Africa,Shubra El Kheima,Individual,18–24,Other,2190
Egypt,Africa,Shubra El Kheima,Individual,55+,Unknown,2191
Egypt,Africa,Shubra El Kheima,Individual,35–44,Unknown,2192
Egypt,Africa,Shubra El Kheima,Business,45–54,Android,2193
Egypt,Africa,Shubra El Kheima,Education,25–34,Unknown,2194
Egypt,Africa,Shubra El Kheima,Government,18–24,Other,2195
Egypt,Africa,Shubra El Kheima,Education,18–24,Unknown,2196
Egypt,Africa,Shubra El Kheima,Government,35–44,Unknown,2197
Egypt,Africa,Shubra El Kheima,Business,45–54,Unknown,2198
Egypt,Africa,Shubra El Kheima,Education,45–54,Unknown,2199
Egypt,Africa,Shubra El Kheima,Individual,18–24,Android,2200
Egypt,Africa,Shubra El Kheima,Individual,45–54,Unknown,2201
Egypt,Africa,Shubra El Kheima,Business,35–44,Unknown,2202
Egypt,Africa,Shubra El Kheima,Individual,35–44,New User,2203
Egypt,Africa,Shubra El Kheima,Business,18–24,Unknown,2204
Egypt,Africa,Shubra El Kheima,Education,55+,Unknown,2205
Egypt,Africa,Shubra El Kheima,Education,55+,iOS 16,2206
Egypt,Africa,Suez,Education,55+,Unknown,2207
Egypt,Africa,Suez,Individual,35–44,Android,2208
Egypt,Africa,Suez,Business,35–44,Unknown,2209
Egypt,Africa,Suez,Business,45–54,New User,2210
Egypt,Africa,Suez,Individual,55+,Unknown,2211
Egypt,Africa,Suez,Business,25–34,Unknown,2212
Egypt,Africa,Suez,Government,18–24,iOS 16,2213
Egypt,Africa,Suez,Government,25–34,Unknown,2214
Egypt,Africa,Suez,Government,55+,Unknown,2215
Egypt,Africa,Suez,Government,18–24,Unknown,2216
Egypt,Africa,Suez,Individual,18–24,Unknown,2217
Egypt,Africa,Suez,Individual,55+,New User,2218
Egypt,Africa,Suez,Business,18–24,Unknown,2219
Egypt,Africa,Suez,Education,55+,Android,2220
Egypt,Africa,Suez,Individual,45–54,Unknown,2221
Egypt,Africa,Suez,Government,25–34,iOS 15,2222
Egypt,Africa,Suez,Government,35–44,Unknown,2223
Egypt,Africa,Suez,Business,25–34,iOS 15,2224
Egypt,Africa,Suez,Government,18–24,iOS 15,2225
Egypt,Africa,Suez,Individual,55+,iOS 16,2226
Egypt,Africa,Suez,Education,18–24,Unknown,2227
Egypt,Africa,Suez,Individual,35–44,Unknown,2228
Egypt,Africa,Suez,Government,45–54,Android,2229
Egypt,Africa,Suez,Individual,18–24,iOS 17,2230
Egypt,Africa,Tanta,Government,35–44,New User,2231
Egypt,Africa,Tanta,Education,25–34,Unknown,2232
Egypt,Africa,Tanta,Education,35–44,iOS 15,2233
Egypt,Africa,Tanta,Business,35–44,Unknown,2234
Egypt,Africa,Tanta,Business,45–54,Unknown,2235
Egypt,Africa,Tanta,Education,45–54,Unknown,2236
Egypt,Africa,Tanta,Business,55+,Unknown,2237
Egypt,Africa,Tanta,Individual,45–54,Unknown,2238
Egypt,Africa,Tanta,Government,18–24,iOS 17,2239
Egypt,Africa,Tanta,Government,18–24,iOS 15,2240
Egypt,Africa,Tanta,Government,45–54,Unknown,2241
Finland,Europe,Espoo,Business,55+,Unknown,2242
Finland,Europe,Espoo,Government,25–34,iOS 17,2243
Finland,Europe,Espoo,Education,45–54,Other,2244
Finland,Europe,Espoo,Business,18–24,Unknown,2245
Finland,Europe,Espoo,Individual,55+,Unknown,2246
Finland,Europe,Espoo,Individual,25–34,Unknown,2247
Finland,Europe,Espoo,Business,25–34,Unknown,2248
Finland,Europe,Espoo,Education,25–34,Unknown,2249
Finland,Europe,Espoo,Education,35–44,Unknown,2250
Finland,Europe,Espoo,Individual,18–24,Unknown,2251
Finland,Europe,Espoo,Education,45–54,Unknown,2252
Finland,Europe,Espoo,Government,18–24,Android,2253
Finland,Europe,Espoo,Business,35–44,iOS 16,2254
Finland,Europe,Espoo,Education,18–24,Unknown,2255
Finland,Europe,Espoo,Business,45–54,Unknown,2256
Finland,Europe,Espoo,Education,35–44,iOS 16,2257
Finland,Europe,Espoo,Individual,35–44,Unknown,2258
Finland,Europe,Espoo,Government,25–34,Unknown,2259
Finland,Europe,Espoo,Government,35–44,Unknown,2260
Finland,Europe,Helsinki,Education,55+,Unknown,2261
Finland,Europe,Helsinki,Business,18–24,Other,2262
Finland,Europe,Helsinki,Government,55+,Android,2263
Finland,Europe,Helsinki,Individual,55+,iOS 16,2264
Finland,Europe,Helsinki,Business,45–54,Unknown,2265
Finland,Europe,Helsinki,Individual,25–34,Android,2266
Finland,Europe,Helsinki,Government,55+,Other,2267
Finland,Europe,Helsinki,Government,25–34,Unknown,2268
Finland,Europe,Helsinki,Business,25–34,Unknown,2269
Finland,Europe,Helsinki,Individual,25–34,iOS 15,2270
Finland,Europe,Helsinki,Government,18–24,Unknown,2271
Finland,Europe,Helsinki,Individual,45–54,iOS 15,2272
Finland,Europe,Helsinki,Education,45–54,iOS 15,2273
Finland,Europe,Helsinki,Individual,45–54,iOS 17,2274
Finland,Europe,Helsinki,Education,45–54,Unknown,2275
Finland,Europe,Helsinki,Government,55+,Unknown,2276
Finland,Europe,Helsinki,Individual,45–54,Unknown,2277
Finland,Europe,Helsinki,Education,18–24,Unknown,2278
Finland,Europe,Helsinki,Business,25–34,Other,2279
Finland,Europe,Helsinki,Individual,55+,Unknown,2280
Finland,Europe,Jyväskylä,Business,18–24,Unknown,2281
Finland,Europe,Jyväskylä,Education,55+,Unknown,2282
Finland,Europe,Jyväskylä,Government,35–44,Unknown,2283
Finland,Europe,Jyväskylä,Education,25–34,iOS 17,2284
Finland,Europe,Jyväskylä,Government,25–34,Unknown,2285
Finland,Europe,Jyväskylä,Business,45–54,Unknown,2286
Finland,Europe,Jyväskylä,Individual,35–44,Unknown,2287
Finland,Europe,Jyväskylä,Education,35–44,Unknown,2288
Finland,Europe,Jyväskylä,Education,18–24,iOS 17,2289
Finland,Europe,Jyväskylä,Government,18–24,New User,2290
Finland,Europe,Jyväskylä,Business,55+,Unknown,2291
Finland,Europe,Jyväskylä,Business,25–34,Unknown,2292
Finland,Europe,Jyväskylä,Individual,45–54,Android,2293
Finland,Europe,Jyväskylä,Government,25–34,Android,2294
Finland,Europe,Jyväskylä,Individual,45–54,Unknown,2295
Finland,Europe,Jyväskylä,Individual,18–24,Unknown,2296
Finland,Europe,Jyväskylä,Government,45–54,Unknown,2297
Finland,Europe,Jyväskylä,Education,18–24,Unknown,2298
Finland,Europe,Kouvola,Individual,35–44,Other,2299
Finland,Europe,Kouvola,Education,35–44,Unknown,2300
Finland,Europe,Kouvola,Education,55+,iOS 16,2301
Finland,Europe,Kouvola,Government,35–44,iOS 16,2302
Finland,Europe,Kouvola,Government,18–24,Unknown,2303
Finland,Europe,Kouvola,Education,18–24,Unknown,2304
Finland,Europe,Kouvola,Education,55+,Unknown,2305
Finland,Europe,Kouvola,Individual,35–44,Unknown,2306
Finland,Europe,Kouvola,Business,45–54,Unknown,2307
Finland,Europe,Kouvola,Business,18–24,Unknown,2308
Finland,Europe,Kouvola,Government,45–54,Unknown,2309
Finland,Europe,Kouvola,Business,55+,Unknown,2310
Finland,Europe,Kouvola,Government,45–54,iOS 16,2311
Finland,Europe,Kouvola,Education,25–34,Unknown,2312
Finland,Europe,Kouvola,Business,18–24,iOS 17,2313
Finland,Europe,Kouvola,Education,18–24,iOS 17,2314
Finland,Europe,Kouvola,Individual,25–34,Unknown,2315
Finland,Europe,Kouvola,Individual,45–54,Unknown,2316
Finland,Europe,Kouvola,Individual,18–24,Unknown,2317
Finland,Europe,Kouvola,Education,55+,New User,2318
Finland,Europe,Kouvola,Education,45–54,Unknown,2319
Finland,Europe,Kouvola,Government,55+,iOS 16,2320
Finland,Europe,Kouvola,Government,25–34,Unknown,2321
Finland,Europe,Kouvola,Government,55+,Unknown,2322
Finland,Europe,Kuopio,Business,25–34,iOS 17,2323
Finland,Europe,Kuopio,Individual,45–54,Unknown,2324
Finland,Europe,Kuopio,Education,45–54,Unknown,2325
Finland,Europe,Kuopio,Business,45–54,Unknown,2326
Finland,Europe,Kuopio,Business,55+,iOS 17,2327
Finland,Europe,Kuopio,Individual,18–24,Unknown,2328
Finland,Europe,Kuopio,Education,55+,Unknown,2329
Finland,Europe,Kuopio,Government,35–44,Unknown,2330
Finland,Europe,Kuopio,Government,55+,iOS 15,2331
Finland,Europe,Kuopio,Individual,25–34,Unknown,2332
Finland,Europe,Kuopio,Government,45–54,New User,2333
Finland,Europe,Kuopio,Business,18–24,iOS 15,2334
Finland,Europe,Kuopio,Business,18–24,Unknown,2335
Finland,Europe,Kuopio,Education,35–44,Unknown,2336
Finland,Europe,Kuopio,Government,55+,Android,2337
Finland,Europe,Kuopio,Education,25–34,Unknown,2338
Finland,Europe,Lahti,Business,55+,iOS 15,2339
Finland,Europe,Lahti,Education,45–54,Unknown,2340
Finland,Europe,Lahti,Business,18–24,Unknown,2341
Finland,Europe,Lahti,Government,55+,Unknown,2342
Finland,Europe,Lahti,Individual,55+,iOS 16,2343
Finland,Europe,Lahti,Government,18–24,Unknown,2344
Finland,Europe,Lahti,Individual,35–44,Android,2345
Finland,Europe,Lahti,Individual,35–44,Unknown,2346
Finland,Europe,Lahti,Government,35–44,Unknown,2347
Finland,Europe,Lahti,Education,18–24,Unknown,2348
Finland,Europe,Lahti,Individual,25–34,Android,2349
Finland,Europe,Lahti,Business,55+,Other,2350
Finland,Europe,Lahti,Business,45–54,Unknown,2351
Finland,Europe,Lahti,Individual,55+,Other,2352
Finland,Europe,Lahti,Education,55+,Unknown,2353
Finland,Europe,Lahti,Education,35–44,iOS 17,2354
Finland,Europe,Lahti,Education,35–44,Unknown,2355
Finland,Europe,Lahti,Business,55+,Unknown,2356
Finland,Europe,Lahti,Business,18–24,Android,2357
Finland,Europe,Lahti,Business,18–24,iOS 16,2358
Finland,Europe,Lahti,Government,35–44,iOS 17,2359
Finland,Europe,Lahti,Education,45–54,Android,2360
Finland,Europe,Lahti,Business,25–34,iOS 17,2361
Finland,Europe,Lahti,Government,25–34,Unknown,2362
Finland,Europe,Oulu,Individual,25–34,Unknown,2363
Finland,Europe,Oulu,Government,45–54,iOS 16,2364
Finland,Europe,Oulu,Government,55+,Unknown,2365
Finland,Europe,Oulu,Government,18–24,Unknown,2366
Finland,Europe,Oulu,Business,25–34,Unknown,2367
Finland,Europe,Oulu,Business,55+,Unknown,2368
