sale_id,sale_date,month,season,year,customer_id,product_id,units_sold,revenue_usd,discount_level,discount_amount,discount_pct,customer_rating,return_status
APPL-00002423,2024-11-16,November,Fall,2024,1854,834,2,961.52,High,84.84000000000003,15,3.8,Kept
APPL-00002424,2024-11-21,November,Fall,2024,1855,68,2,208.64,Low,2.1300000000000097,2,3.4,Kept
APPL-00002425,2024-12-11,December,Fall,2024,1845,24,2,342.38,No Discount,0.0,0,3.4,Kept
APPL-00002426,2022-02-23,February,Winter,2022,1856,257,1,292.69,Low,15.410000000000023,5,,Kept
APPL-00002427,2022-03-04,March,Winter,2022,1857,418,1,295.82,Low,9.150000000000034,3,,Kept
APPL-00002428,2022-03-19,March,Winter,2022,1858,591,5,33505.85,Medium,744.5699999999997,10,3.3,Kept
APPL-00002429,2022-04-04,April,Spring,2022,1859,835,1,903.83,No Discount,0.0,0,3.0,Kept
APPL-00002430,2022-04-05,April,Spring,2022,1860,836,6,4776.66,Low,41.89999999999998,5,3.3,Kept
APPL-00002431,2022-07-24,July,Summer,2022,1861,520,1,815.95,High,143.99,15,3.5,Kept
APPL-00002432,2022-08-16,August,Summer,2022,1862,171,1,382.65,High,67.53000000000003,15,,Kept
APPL-00002433,2022-09-04,September,Summer,2022,1863,116,1,64.59,High,11.399999999999991,15,3.9,Kept
APPL-00002434,2023-01-10,January,Winter,2023,1856,113,2,1656.6,No Discount,0.0,0,4.3,Kept
APPL-00002435,2023-02-08,February,Winter,2023,1864,58,3,702.09,Low,7.240000000000009,3,3.1,Kept
APPL-00002436,2023-03-15,March,Winter,2023,1865,117,1,245.09,No Discount,0.0,0,5.0,Kept
APPL-00002437,2023-10-05,October,Fall,2023,1864,149,3,305.79,Low,3.1499999999999915,3,3.2,Kept
APPL-00002438,2023-12-08,December,Fall,2023,1866,149,3,275.82,No Discount,0.0,0,4.5,Kept
APPL-00002439,2023-12-10,December,Fall,2023,1867,15,5,143.45,Low,0.889999999999997,3,3.6,Kept
APPL-00002440,2023-12-20,December,Fall,2023,1866,101,1,127.22,Low,2.5999999999999943,2,,Returned
APPL-00002441,2024-02-20,February,Winter,2024,1868,166,1,508.47,No Discount,0.0,0,4.3,Kept
APPL-00002442,2024-03-23,March,Spring,2024,1869,492,1,1207.66,Medium,134.17999999999984,10,3.0,Kept
APPL-00002443,2024-05-18,May,Spring,2024,1868,837,3,1334.28,No Discount,0.0,0,3.4,Exchanged
APPL-00002444,2024-07-09,July,Summer,2024,1870,473,1,746.76,No Discount,0.0,0,3.7,Kept
APPL-00002445,2024-07-20,July,Summer,2024,1868,80,1,148.49,Medium,11.179999999999978,7,4.6,Kept
APPL-00002446,2024-10-18,October,Fall,2024,1858,46,1,127.42,Medium,9.58999999999999,7,3.8,Kept
APPL-00002447,2024-11-04,November,Fall,2024,1871,281,6,3486.36,No Discount,0.0,0,4.6,Kept
APPL-00002448,2024-12-21,December,Winter,2024,1856,166,1,480.84,Low,25.31,5,4.7,Kept
APPL-00002449,2024-12-24,December,Winter,2024,1868,166,1,505.78,Low,15.639999999999986,3,4.3,Returned
APPL-00002450,2022-01-18,January,Winter,2022,1872,500,2,2396.36,No Discount,0.0,0,,Kept
APPL-00002451,2022-02-03,February,Winter,2022,1873,278,2,802.4,No Discount,0.0,0,4.7,Kept
APPL-00002452,2022-02-14,February,Winter,2022,1874,258,4,4947.52,Low,65.09999999999991,5,3.5,Kept
APPL-00002453,2022-04-03,April,Spring,2022,1875,135,1,209.94,Medium,23.330000000000013,10,4.3,Exchanged
APPL-00002454,2022-04-04,April,Spring,2022,1876,301,1,1934.46,No Discount,0.0,0,3.4,Returned
APPL-00002455,2022-05-02,May,Spring,2022,1876,838,1,1302.85,Low,40.29000000000019,3,,Kept
APPL-00002456,2022-05-25,May,Spring,2022,1877,99,2,567.48,No Discount,0.0,0,3.3,Returned
APPL-00002457,2022-06-03,June,Spring,2022,1878,826,1,1024.25,No Discount,0.0,0,3.8,Kept
APPL-00002458,2022-06-24,June,Summer,2022,1876,147,2,2145.82,Low,33.17999999999984,3,,Returned
APPL-00002459,2022-07-26,July,Summer,2022,1879,8,1,135.07,No Discount,0.0,0,,Kept
APPL-00002460,2022-08-02,August,Summer,2022,1877,53,3,7307.67,No Discount,0.0,0,,Kept
APPL-00002461,2022-08-25,August,Summer,2022,1880,839,1,855.32,No Discount,0.0,0,3.8,Kept
APPL-00002462,2022-09-19,September,Summer,2022,1881,54,1,1101.47,No Discount,0.0,0,3.5,Kept
APPL-00002463,2022-10-20,October,Fall,2022,1875,131,5,352.15,Medium,7.829999999999998,10,3.9,Kept
APPL-00002464,2022-12-07,December,Fall,2022,1882,840,2,2168.48,Low,57.069999999999936,5,,Kept
APPL-00002465,2022-12-30,December,Winter,2022,1883,841,1,748.52,Medium,83.17000000000007,10,,Kept
APPL-00002466,2023-01-10,January,Winter,2023,1884,667,2,1808.88,No Discount,0.0,0,4.8,Kept
APPL-00002467,2023-02-07,February,Winter,2023,1874,407,1,194.99,High,34.41,15,,Kept
APPL-00002468,2023-02-18,February,Winter,2023,1885,842,2,1782.66,No Discount,0.0,0,5.0,Kept
APPL-00002469,2023-03-14,March,Winter,2023,1886,193,8,3092.08,Low,11.949999999999989,3,5.0,Kept
APPL-00002470,2023-03-19,March,Winter,2023,1887,294,1,619.95,No Discount,0.0,0,3.3,Kept
APPL-00002471,2023-04-01,April,Spring,2023,1888,26,3,757.11,Low,7.810000000000002,3,,Kept
APPL-00002472,2023-04-27,April,Spring,2023,1889,834,2,1208.94,Low,12.339999999999918,2,,Kept
APPL-00002473,2023-05-20,May,Spring,2023,1890,843,3,1767.42,No Discount,0.0,0,3.7,Kept
APPL-00002474,2023-05-27,May,Spring,2023,1884,844,3,2758.02,Medium,69.19999999999993,7,,Kept
APPL-00002475,2023-07-22,July,Summer,2023,1875,371,1,454.84,Low,14.07000000000005,3,4.9,Kept
APPL-00002476,2023-11-19,November,Fall,2023,1891,668,1,1287.91,No Discount,0.0,0,,Kept
APPL-00002477,2024-07-10,July,Summer,2024,1878,80,3,482.07,Medium,12.099999999999994,7,,Kept
APPL-00002478,2024-07-26,July,Summer,2024,1892,519,8,3432.8,Medium,32.299999999999955,7,4.7,Kept
APPL-00002479,2024-09-10,September,Summer,2024,1893,5,2,1587.0,Low,41.75999999999999,5,,Kept
APPL-00002480,2024-10-10,October,Fall,2024,1873,124,2,1979.8,Medium,74.5100000000001,7,,Returned
APPL-00002481,2024-12-21,December,Winter,2024,1874,693,2,2674.36,No Discount,0.0,0,3.6,Kept
APPL-00002482,2022-03-12,March,Winter,2022,1894,89,1,556.75,Low,11.360000000000014,2,3.9,Kept
APPL-00002483,2022-07-04,July,Summer,2022,1895,434,1,716.47,High,126.43999999999994,15,4.0,Kept
APPL-00002484,2022-07-11,July,Summer,2022,1896,326,1,2179.38,Medium,164.03999999999996,7,,Returned
APPL-00002485,2022-07-18,July,Summer,2022,1897,129,4,1479.28,Low,7.550000000000011,2,4.5,Kept
APPL-00002486,2022-08-17,August,Summer,2022,1898,474,1,766.6,Medium,85.17999999999995,10,3.6,Kept
APPL-00002487,2022-08-23,August,Summer,2022,1899,76,2,205.3,No Discount,0.0,0,4.6,Kept
APPL-00002488,2023-02-22,February,Winter,2023,1900,746,2,1806.28,No Discount,0.0,0,4.5,Kept
APPL-00002489,2023-07-11,July,Summer,2023,1901,117,1,249.62,No Discount,0.0,0,3.5,Kept
APPL-00002490,2023-08-26,August,Summer,2023,1899,845,1,483.17,Low,9.859999999999957,2,3.7,Kept
APPL-00002491,2023-10-04,October,Fall,2023,1902,253,2,239.24,No Discount,0.0,0,,Kept
APPL-00002492,2024-05-31,May,Spring,2024,1903,846,1,416.71,No Discount,0.0,0,4.1,Kept
APPL-00002493,2024-07-18,July,Summer,2024,1899,494,1,459.78,No Discount,0.0,0,3.5,Kept
APPL-00002494,2024-11-02,November,Fall,2024,1904,242,2,2614.4,Low,26.680000000000064,2,4.1,Kept
APPL-00002495,2022-05-30,May,Spring,2022,1905,68,2,210.68,No Discount,0.0,0,3.9,Kept
APPL-00002496,2022-07-01,July,Summer,2022,1906,46,1,128.11,Medium,9.639999999999986,7,4.0,Kept
APPL-00002497,2022-07-03,July,Summer,2022,1907,29,2,1044.4,Medium,39.309999999999945,7,3.7,Kept
APPL-00002498,2022-08-10,August,Summer,2022,1908,184,1,121.57,No Discount,0.0,0,,Kept
APPL-00002499,2022-09-28,September,Fall,2022,1909,847,3,2448.6,Low,25.24000000000001,3,,Returned
APPL-00002500,2022-11-04,November,Fall,2022,1910,280,1,1183.58,No Discount,0.0,0,4.7,Kept
APPL-00002501,2022-11-12,November,Fall,2022,1911,216,2,461.26,No Discount,0.0,0,4.0,Kept
APPL-00002502,2022-12-04,December,Fall,2022,1912,38,2,252.34,No Discount,0.0,0,4.8,Exchanged
APPL-00002503,2022-12-22,December,Winter,2022,1913,679,1,1160.11,High,204.72000000000003,15,4.7,Returned
APPL-00002504,2022-12-30,December,Winter,2022,1914,635,1,1062.89,Medium,118.09999999999992,10,4.7,Kept
APPL-00002505,2023-02-26,February,Winter,2023,1915,241,1,1147.39,High,202.4799999999998,15,4.5,Kept
APPL-00002506,2023-05-15,May,Spring,2023,1916,753,3,2697.72,No Discount,0.0,0,3.7,Kept
APPL-00002507,2023-06-11,June,Spring,2023,1917,628,1,429.64,Low,13.29000000000002,3,4.4,Kept
APPL-00002508,2023-08-16,August,Summer,2023,1906,675,3,2737.53,Medium,101.39,10,3.1,Kept
APPL-00002509,2023-09-02,September,Summer,2023,1918,159,2,1790.76,Medium,67.38999999999999,7,3.8,Kept
APPL-00002510,2023-10-09,October,Fall,2023,1919,340,3,678.09,Medium,25.109999999999985,10,4.4,Kept
APPL-00002511,2023-10-27,October,Fall,2023,1920,65,1,102.8,No Discount,0.0,0,4.1,Kept
APPL-00002512,2023-12-03,December,Fall,2023,1921,848,1,1028.37,No Discount,0.0,0,,Kept
APPL-00002513,2024-01-14,January,Winter,2024,1922,216,1,241.11,Low,12.689999999999998,5,4.0,Kept
APPL-00002514,2024-07-25,July,Summer,2024,1923,849,1,890.91,Low,46.88999999999999,5,4.3,Kept
APPL-00002515,2024-08-01,August,Summer,2024,1910,388,2,1429.14,Low,37.6099999999999,5,4.2,Kept
APPL-00002516,2024-08-24,August,Summer,2024,1924,78,1,40.01,No Discount,0.0,0,3.8,Returned
APPL-00002517,2022-02-26,February,Winter,2022,1925,461,1,830.97,No Discount,0.0,0,4.6,Kept
APPL-00002518,2022-03-31,March,Spring,2022,1926,18,2,216.18,High,19.069999999999997,15,3.6,Kept
APPL-00002519,2022-04-17,April,Spring,2022,1927,850,1,923.12,Medium,102.57000000000004,10,3.4,Kept
APPL-00002520,2022-05-26,May,Spring,2022,1928,851,1,1025.46,No Discount,0.0,0,4.3,Kept
APPL-00002521,2022-10-06,October,Fall,2022,1929,663,2,1802.1,Low,47.42000000000007,5,4.3,Returned
APPL-00002522,2022-10-24,October,Fall,2022,1930,636,1,766.58,Low,15.639999999999986,2,4.7,Kept
APPL-00002523,2022-10-25,October,Fall,2022,1931,178,3,948.6,No Discount,0.0,0,4.9,Kept
APPL-00002524,2022-12-08,December,Fall,2022,1932,256,4,3319.48,Low,16.93999999999994,2,,Kept
APPL-00002525,2023-01-17,January,Winter,2023,1933,571,3,5926.89,Low,103.98000000000002,5,3.5,Kept
APPL-00002526,2023-02-07,February,Winter,2023,1934,852,1,457.12,No Discount,0.0,0,3.1,Kept
APPL-00002527,2023-03-07,March,Winter,2023,1935,761,4,4310.12,High,190.1500000000001,15,4.2,Returned
APPL-00002528,2023-03-13,March,Winter,2023,1936,134,1,304.31,No Discount,0.0,0,4.2,Returned
APPL-00002529,2023-05-01,May,Spring,2023,1935,75,1,137.15,No Discount,0.0,0,3.6,Kept
APPL-00002530,2023-07-14,July,Summer,2023,1937,48,2,251.94,Low,6.629999999999996,5,3.1,Kept
APPL-00002531,2023-12-21,December,Winter,2023,1938,418,2,581.08,Low,5.930000000000007,2,3.8,Kept
APPL-00002532,2024-01-23,January,Winter,2024,1939,835,1,866.99,Low,45.63,5,3.3,Returned
APPL-00002533,2024-02-03,February,Winter,2024,1931,58,1,246.36,No Discount,0.0,0,,Kept
APPL-00002534,2024-03-14,March,Winter,2024,1940,48,1,126.2,Low,6.640000000000001,5,3.8,Kept
APPL-00002535,2024-04-23,April,Spring,2024,1941,87,5,503.5,No Discount,0.0,0,,Kept
APPL-00002536,2024-07-23,July,Summer,2024,1931,15,1,28.7,No Discount,0.0,0,4.9,Kept
APPL-00002537,2024-07-24,July,Summer,2024,1942,376,2,1687.42,No Discount,0.0,0,3.3,Returned
APPL-00002538,2024-08-02,August,Summer,2024,1943,18,1,109.14,High,19.260000000000005,15,3.8,Kept
APPL-00002539,2024-08-06,August,Summer,2024,1944,853,3,2608.62,Low,17.75,2,,Kept
APPL-00002540,2024-09-02,September,Summer,2024,1941,139,1,626.03,No Discount,0.0,0,,Kept
APPL-00002541,2024-11-15,November,Fall,2024,1933,362,1,480.79,Low,14.870000000000005,3,3.2,Kept
APPL-00002542,2022-01-28,January,Winter,2022,1945,120,1,2612.26,No Discount,0.0,0,,Kept
APPL-00002543,2022-04-16,April,Spring,2022,1946,202,3,21445.5,No Discount,0.0,0,3.5,Returned
APPL-00002544,2022-05-20,May,Spring,2022,1947,33,1,38.82,No Discount,0.0,0,4.0,Kept
APPL-00002545,2022-07-12,July,Summer,2022,1948,854,3,2387.55,Medium,59.89999999999998,7,3.4,Kept
APPL-00002546,2022-07-28,July,Summer,2022,1949,855,1,783.27,Low,41.22000000000003,5,4.0,Kept
APPL-00002547,2022-08-09,August,Summer,2022,1950,235,1,71.95,Medium,5.420000000000002,7,,Kept
APPL-00002548,2022-08-31,August,Summer,2022,1951,856,1,541.89,Medium,60.21000000000004,10,3.3,Kept
APPL-00002549,2022-09-07,September,Summer,2022,1952,63,5,2761.45,Low,29.07000000000005,5,3.2,Kept
APPL-00002550,2022-09-08,September,Summer,2022,1953,857,2,1677.66,Low,17.120000000000005,2,3.1,Kept
APPL-00002551,2022-09-11,September,Summer,2022,1954,701,1,1139.59,No Discount,0.0,0,,Returned
APPL-00002552,2022-10-13,October,Fall,2022,1955,243,1,394.22,Low,20.75,5,,Kept
APPL-00002553,2022-11-11,November,Fall,2022,1956,858,1,915.51,No Discount,0.0,0,3.1,Kept
APPL-00002554,2023-05-09,May,Spring,2023,1947,774,1,1043.87,No Discount,0.0,0,,Kept
APPL-00002555,2023-08-11,August,Summer,2023,1952,285,1,1230.01,Low,38.03999999999997,3,3.4,Kept
APPL-00002556,2023-08-31,August,Summer,2023,1957,859,1,475.02,High,83.83000000000004,15,,Kept
APPL-00002557,2023-10-07,October,Fall,2023,1958,860,2,1923.34,No Discount,0.0,0,,Kept
APPL-00002558,2023-10-11,October,Fall,2023,1959,191,1,819.64,Low,25.350000000000023,3,,Kept
APPL-00002559,2023-10-14,October,Fall,2023,1960,1,3,537.33,No Discount,0.0,0,,Kept
APPL-00002560,2023-10-28,October,Fall,2023,1961,223,1,858.59,No Discount,0.0,0,3.5,Exchanged
APPL-00002561,2023-12-22,December,Winter,2023,1957,15,3,89.64,No Discount,0.0,0,3.3,Returned
APPL-00002562,2024-01-20,January,Winter,2024,1962,861,1,576.02,No Discount,0.0,0,,Kept
APPL-00002563,2024-02-22,February,Winter,2024,1945,525,1,2576.78,No Discount,0.0,0,3.5,Kept
APPL-00002564,2024-04-09,April,Spring,2024,1963,44,2,231.76,Low,3.5799999999999983,3,,Kept
APPL-00002565,2024-04-30,April,Spring,2024,1964,605,1,1981.49,Low,104.2900000000002,5,4.0,Kept
APPL-00002566,2024-05-09,May,Spring,2024,1965,862,1,1177.47,Medium,88.62999999999988,7,4.0,Kept
APPL-00002567,2024-08-29,August,Summer,2024,1963,235,2,145.54,Low,1.480000000000004,2,4.0,Kept
APPL-00002568,2024-09-07,September,Summer,2024,1966,178,1,283.5,No Discount,0.0,0,,Kept
APPL-00002569,2024-09-13,September,Summer,2024,1967,863,1,652.35,Low,34.32999999999993,5,3.6,Kept
APPL-00002570,2024-09-20,September,Summer,2024,1968,503,1,935.75,Low,19.100000000000023,2,,Returned
APPL-00002571,2024-09-21,September,Summer,2024,1969,526,4,2317.16,Low,17.920000000000073,3,,Kept
APPL-00002572,2024-10-06,October,Fall,2024,1947,516,2,829.8,Low,8.470000000000027,2,4.6,Kept
APPL-00002573,2024-12-24,December,Winter,2024,1970,10,1,444.45,No Discount,0.0,0,,Kept
APPL-00002574,2022-01-20,January,Winter,2022,1971,440,5,124.2,Medium,2.7600000000000016,10,5.0,Returned
APPL-00002575,2022-01-30,January,Winter,2022,1972,864,1,506.48,High,89.38,15,3.4,Kept
APPL-00002576,2022-03-19,March,Winter,2022,1973,489,5,5275.4,No Discount,0.0,0,3.6,Kept
APPL-00002577,2022-05-21,May,Spring,2022,1974,414,2,1380.4,No Discount,0.0,0,3.4,Kept
APPL-00002578,2022-06-03,June,Spring,2022,1975,61,2,1012.62,No Discount,0.0,0,4.9,Kept
APPL-00002579,2022-06-17,June,Spring,2022,1976,10,1,482.45,No Discount,0.0,0,4.0,Kept
APPL-00002580,2022-08-01,August,Summer,2022,1977,49,1,1122.01,No Discount,0.0,0,,Kept
APPL-00002581,2022-12-16,December,Fall,2022,1978,865,8,5180.56,No Discount,0.0,0,3.6,Kept
APPL-00002582,2023-01-02,January,Winter,2023,1979,262,5,1221.45,Low,4.990000000000009,2,,Kept
APPL-00002583,2023-01-17,January,Winter,2023,1980,853,1,774.04,Medium,86.0,10,5.0,Kept
APPL-00002584,2023-02-10,February,Winter,2023,1981,75,1,126.66,Low,3.920000000000016,3,4.5,Kept
APPL-00002585,2023-03-07,March,Winter,2023,1982,756,2,1015.98,No Discount,0.0,0,4.9,Kept
APPL-00002586,2023-03-07,March,Winter,2023,1983,320,1,573.39,Medium,63.71000000000004,10,,Kept
APPL-00002587,2023-03-27,March,Spring,2023,1981,184,4,521.28,Low,2.6599999999999966,2,,Kept
APPL-00002588,2023-04-11,April,Spring,2023,1984,497,5,12112.35,Low,127.5,5,4.2,Kept
APPL-00002589,2023-04-15,April,Spring,2023,1985,28,1,27.34,No Discount,0.0,0,3.3,Kept
APPL-00002590,2023-04-22,April,Spring,2023,1986,759,1,456.69,No Discount,0.0,0,4.3,Returned
APPL-00002591,2023-07-29,July,Summer,2023,1987,866,1,870.04,Low,17.75999999999999,2,4.2,Kept
APPL-00002592,2023-10-29,October,Fall,2023,1988,25,1,101.04,Low,3.1299999999999955,3,4.4,Kept
APPL-00002593,2023-12-05,December,Fall,2023,1989,867,1,742.7,No Discount,0.0,0,,Kept
APPL-00002594,2024-03-03,March,Winter,2024,1990,615,5,3855.45,Low,15.740000000000007,2,3.4,Kept
APPL-00002595,2024-04-02,April,Spring,2024,1975,64,1,95.79,Low,1.9499999999999889,2,4.5,Kept
APPL-00002596,2024-04-05,April,Spring,2024,1991,819,1,1019.54,Low,20.809999999999945,2,4.1,Kept
APPL-00002597,2024-04-16,April,Spring,2024,1992,194,1,1152.2,Low,23.50999999999999,2,3.1,Exchanged
APPL-00002598,2024-05-10,May,Spring,2024,1984,30,1,247.89,No Discount,0.0,0,,Kept
APPL-00002599,2024-09-12,September,Summer,2024,1985,213,2,4916.74,Low,50.17000000000007,2,4.2,Returned
APPL-00002600,2024-10-01,October,Fall,2024,1993,350,4,408.64,No Discount,0.0,0,3.9,Kept
APPL-00002601,2022-04-06,April,Spring,2022,1994,349,1,839.24,Low,17.129999999999995,2,4.3,Kept
APPL-00002602,2022-07-24,July,Summer,2022,1995,24,1,142.98,High,25.230000000000015,15,3.2,Kept
APPL-00002603,2022-09-15,September,Summer,2022,1996,81,5,4669.25,Low,19.059999999999945,2,4.1,Kept
APPL-00002604,2022-10-24,October,Fall,2022,1997,868,1,896.13,Low,27.720000000000027,3,4.5,Kept
APPL-00002605,2022-11-06,November,Fall,2022,1998,52,2,749.08,High,66.09999999999997,15,,Kept
APPL-00002606,2022-11-16,November,Fall,2022,1999,329,1,121.64,Medium,9.16000000000001,7,4.0,Kept
APPL-00002607,2022-11-22,November,Fall,2022,1995,82,2,241.5,No Discount,0.0,0,,Returned
APPL-00002608,2023-01-06,January,Winter,2023,2000,593,7,5887.14,Medium,63.30000000000007,7,3.8,Kept
APPL-00002609,2023-01-22,January,Winter,2023,2001,869,4,28714.2,Low,222.01999999999956,3,,Returned
APPL-00002610,2023-01-27,January,Winter,2023,2002,25,1,99.68,Low,3.0799999999999983,3,3.2,Kept
APPL-00002611,2023-03-11,March,Winter,2023,2003,870,6,5809.14,No Discount,0.0,0,4.8,Kept
APPL-00002612,2023-03-14,March,Winter,2023,2004,46,2,261.16,No Discount,0.0,0,,Kept
APPL-00002613,2023-04-17,April,Spring,2023,1999,727,2,1241.06,Low,12.660000000000082,2,3.1,Kept
APPL-00002614,2023-05-29,May,Spring,2023,2005,871,1,597.51,No Discount,0.0,0,4.3,Kept
APPL-00002615,2023-06-06,June,Spring,2023,1999,350,3,299.4,No Discount,0.0,0,,Kept
APPL-00002616,2023-06-07,June,Spring,2023,2006,402,1,1144.26,No Discount,0.0,0,4.4,Kept
APPL-00002617,2023-06-13,June,Spring,2023,2007,740,3,2751.21,High,161.83000000000004,15,3.7,Kept
APPL-00002618,2023-06-24,June,Summer,2023,2007,872,2,1378.68,Medium,51.88999999999999,7,,Kept
APPL-00002619,2023-07-01,July,Summer,2023,1994,350,2,187.34,Low,1.9099999999999968,2,3.5,Kept
APPL-00002620,2023-08-14,August,Summer,2023,2002,78,1,41.4,No Discount,0.0,0,,Kept
APPL-00002621,2023-09-12,September,Summer,2023,1999,61,2,998.2,Low,15.43999999999994,3,4.2,Kept
APPL-00002622,2023-10-01,October,Fall,2023,2008,457,2,2048.34,Medium,113.79999999999995,10,,Kept
APPL-00002623,2023-10-30,October,Fall,2023,1999,350,2,189.24,No Discount,0.0,0,3.0,Kept
APPL-00002624,2023-10-30,October,Fall,2023,2009,712,2,1537.46,Medium,85.40999999999997,10,4.9,Kept
APPL-00002625,2023-11-13,November,Fall,2023,2010,549,3,2626.5,No Discount,0.0,0,3.2,Kept
APPL-00002626,2023-11-17,November,Fall,2023,2011,242,1,1282.0,Low,67.47000000000003,5,3.4,Kept
APPL-00002627,2024-02-05,February,Winter,2024,1994,499,1,1352.55,No Discount,0.0,0,,Kept
APPL-00002628,2024-03-08,March,Winter,2024,2012,873,6,4350.66,High,127.96000000000004,15,,Kept
APPL-00002629,2024-04-23,April,Spring,2024,2013,389,2,293.7,High,25.920000000000016,15,,Kept
APPL-00002630,2024-04-24,April,Spring,2024,2004,502,4,28526.72,Low,375.34999999999945,5,3.3,Kept
APPL-00002631,2024-05-25,May,Spring,2024,2005,8,2,264.5,Low,4.090000000000003,3,4.7,Kept
APPL-00002632,2024-11-09,November,Fall,2024,2008,6,3,263.13,High,15.480000000000004,15,3.2,Returned
APPL-00002633,2022-01-04,January,Winter,2022,2014,25,2,198.2,Low,3.0600000000000023,3,3.5,Kept
APPL-00002634,2022-01-14,January,Winter,2022,2015,189,2,1046.5,No Discount,0.0,0,3.8,Kept
APPL-00002635,2022-02-08,February,Winter,2022,2015,67,5,4029.2,No Discount,0.0,0,4.3,Kept
APPL-00002636,2022-04-08,April,Spring,2022,2016,15,1,29.09,No Discount,0.0,0,4.8,Kept
APPL-00002637,2022-06-26,June,Summer,2022,2017,387,2,2120.38,No Discount,0.0,0,,Kept
APPL-00002638,2022-07-28,July,Summer,2022,2018,189,1,525.89,Medium,58.430000000000064,10,3.7,Kept
APPL-00002639,2022-08-21,August,Summer,2022,2019,777,1,972.54,No Discount,0.0,0,3.2,Kept
APPL-00002640,2022-09-03,September,Summer,2022,2020,698,1,683.9,Medium,75.99000000000001,10,,Kept
APPL-00002641,2022-10-23,October,Fall,2022,2021,48,1,120.39,Low,6.340000000000003,5,4.0,Kept
APPL-00002642,2022-11-16,November,Fall,2022,2022,615,1,778.17,Low,15.879999999999995,2,3.1,Exchanged
APPL-00002643,2022-12-06,December,Fall,2022,2023,614,1,869.28,Medium,96.59000000000005,10,,Kept
APPL-00002644,2022-12-18,December,Fall,2022,2024,499,1,1151.07,Medium,127.90000000000008,10,,Exchanged
APPL-00002645,2023-02-23,February,Winter,2023,2025,204,3,1560.12,High,91.76999999999998,15,4.8,Kept
APPL-00002646,2023-03-03,March,Winter,2023,2026,874,2,1716.38,Medium,95.34999999999992,10,,Kept
APPL-00002647,2023-04-25,April,Spring,2023,2027,116,3,242.88,Low,2.5,3,4.1,Kept
APPL-00002648,2023-05-10,May,Spring,2023,2028,116,4,293.68,No Discount,0.0,0,,Kept
APPL-00002649,2023-07-16,July,Summer,2023,2029,509,1,426.75,No Discount,0.0,0,4.2,Kept
APPL-00002650,2023-08-23,August,Summer,2023,2028,82,2,203.22,High,17.930000000000007,15,3.4,Kept
APPL-00002651,2023-10-23,October,Fall,2023,2030,14,1,887.16,Low,46.690000000000055,5,3.8,Kept
APPL-00002652,2024-03-25,March,Spring,2024,2031,336,7,9222.29,No Discount,0.0,0,3.9,Exchanged
APPL-00002653,2024-05-17,May,Spring,2024,2032,110,1,468.51,Medium,35.25999999999999,7,,Kept
APPL-00002654,2024-06-15,June,Spring,2024,2025,68,1,104.17,Low,2.1299999999999955,2,4.7,Kept
APPL-00002655,2024-07-18,July,Summer,2024,2033,12,3,2680.35,High,157.66999999999985,15,,Kept
APPL-00002656,2024-09-15,September,Summer,2024,2034,307,1,1072.74,No Discount,0.0,0,,Kept
